Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Income share held by lowest 20%,SI.DST.FRST.20,Djibouti,DJI,..,..,4.9,..,..,..,5.4,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Dominican Republic,DOM,..,3.7,4.8,5.1,5,4.9,5.9,5.8,6,6.2,6.5,..
Income share held by lowest 20%,SI.DST.FRST.20,Ecuador,ECU,..,3,4.5,4.8,4.6,4.7,4.7,4.6,4.5,4.1,4.6,4.7
Income share held by lowest 20%,SI.DST.FRST.20,"Egypt, Arab Rep.",EGY,8.7,..,..,..,9.1,..,9,..,9,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,El Salvador,SLV,..,3.2,5.5,5.8,6.1,5.9,6.4,6.2,6.3,..,5.6,5.6
Income share held by lowest 20%,SI.DST.FRST.20,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Estonia,EST,..,..,6.8,7,7.5,7.8,8.1,8.1,8.1,8.1,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Eswatini,SWZ,..,4.5,..,..,..,3.7,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Ethiopia,ETH,..,..,..,..,7.3,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Fiji,FJI,..,..,7.5,..,..,..,..,..,8.4,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Finland,FIN,..,9.6,9.3,9.4,9.4,9.4,9.4,9.3,9.2,9.5,..,..
Income share held by lowest 20%,SI.DST.FRST.20,France,FRA,7.9,7.6,8,8,7.9,8,8.1,8,7.8,8,..,..
Income share held by lowest 20%,SI.DST.FRST.20,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Gabon,GAB,..,..,..,..,..,..,6,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,"Gambia, The",GMB,..,..,..,..,7.4,..,..,..,..,6.6,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Georgia,GEO,..,5.4,6.1,6.4,6.7,6.7,6.3,6.5,6.8,7,7,..
Income share held by lowest 20%,SI.DST.FRST.20,Germany,DEU,..,8.8,8.2,8.1,8,7.9,7.6,7.9,7.9,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Ghana,GHA,..,..,..,..,..,4.7,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Greece,GRC,..,6.8,5.9,5.9,5.8,6.3,6.6,7.2,7,6.7,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Guatemala,GTM,..,3.5,..,4.5,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Guinea,GIN,..,..,..,..,..,..,..,8.5,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Guinea-Bissau,GNB,..,..,..,..,..,..,..,7.8,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Honduras,HND,2.8,..,3.5,3.7,3.7,3.2,3.4,3.4,3.6,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Hungary,HUN,..,..,7.5,7.6,7.8,8,7.9,8.2,8,8.1,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Iceland,ISL,..,..,9.9,9.4,9.5,9.4,9.7,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,India,IND,..,..,..,..,8.4,8.3,8.2,8.1,7.8,7.9,8.1,..
Income share held by lowest 20%,SI.DST.FRST.20,Indonesia,IDN,8.8,9.4,7,7,6.9,6.8,6.7,6.8,7.1,7.1,7,7.3
Income share held by lowest 20%,SI.DST.FRST.20,"Iran, Islamic Rep.",IRN,5.2,..,6.8,6.3,6.3,6.1,5.9,5.8,6,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Ireland,IRL,..,7.8,7.3,7.9,8,7.9,8.4,8.7,8.6,9,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Israel,ISR,..,..,5,5,5,5.1,5.1,5.2,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Italy,ITA,..,6.3,6.2,6.2,5.9,6.1,6,6.1,6.3,6.3,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Jamaica,JAM,6.1,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Japan,JPN,..,..,7.7,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Kazakhstan,KAZ,..,..,9.8,9.9,10,9.8,9.8,9.8,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Kenya,KEN,..,..,..,..,6.2,..,..,..,..,7.3,7.2,..
Income share held by lowest 20%,SI.DST.FRST.20,Kiribati,KIR,..,..,..,..,..,..,..,..,9.5,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,"Korea, Rep.",KOR,..,..,..,7.5,..,7.5,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Kosovo,XKX,..,..,9.7,9.1,9.5,9.4,9.2,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Kyrgyz Republic,KGZ,..,8.6,9.3,10,9.5,10,9.9,9.9,9.6,9.4,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Lao PDR,LAO,..,..,..,..,..,..,..,7,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Latvia,LVA,..,..,6.5,6.6,7.1,6.9,6.7,7,7.1,6.9,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Lesotho,LSO,..,..,..,..,..,..,4.6,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Liberia,LBR,..,..,..,7.7,..,7.2,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Lithuania,LTU,..,..,6.7,6,6.1,6,6.3,6.6,7,7.1,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Luxembourg,LUX,9.4,8.5,7.6,7.9,7.4,7.6,6.8,6.6,7.2,7.1,..,..
Income share held by lowest 20%,SI.DST.FRST.20,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Malawi,MWI,..,..,..,..,..,6.4,..,..,6.9,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Malaysia,MYS,..,..,5.8,..,5.8,..,..,5.7,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Maldives,MDV,..,..,..,..,..,8.3,..,..,8.9,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Mali,MLI,..,..,..,..,..,..,..,7.5,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Malta,MLT,..,..,8.6,8.6,8.5,8.6,8.5,8.6,8.1,8,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Marshall Islands,MHL,..,..,..,..,..,..,..,..,7.2,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Mauritania,MRT,..,6.2,..,7.5,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Mauritius,MUS,..,..,..,..,..,..,7.2,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Mexico,MEX,..,3.7,..,4.7,..,4.7,..,4.9,..,5,..,..
Income share held by lowest 20%,SI.DST.FRST.20,"Micronesia, Fed. Sts.",FSM,..,..,5.5,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Moldova,MDA,..,6.9,9.1,9.7,9.7,10,10,10.2,10,..,10.1,..
Income share held by lowest 20%,SI.DST.FRST.20,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Mongolia,MNG,..,..,..,8.1,..,8,..,7.9,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Montenegro,MNE,..,..,5.2,5.1,5.2,5.2,5.1,5.3,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Morocco,MAR,6.6,6.5,6.7,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Mozambique,MOZ,..,..,..,4.2,..,..,..,..,4.4,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Myanmar,MMR,..,..,..,..,7.3,..,8.9,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Namibia,NAM,..,..,..,..,2.8,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Netherlands,NLD,8.3,..,8.9,8.8,8.9,8.8,8.8,8.9,8.6,9.2,..,..
Income share held by lowest 20%,SI.DST.FRST.20,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Nicaragua,NIC,..,..,..,5.1,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Niger,NER,..,..,..,7.8,..,..,..,7.6,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Nigeria,NGA,..,..,..,..,7,..,..,7.1,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,North Macedonia,MKD,..,..,5.6,5.8,5.6,5.6,5.6,6.1,5.8,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Norway,NOR,..,9.7,9.3,9.1,9,8.6,8.9,8.9,8.8,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Pakistan,PAK,8.1,..,9.5,..,9.3,..,..,9.6,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Panama,PAN,..,2.1,3.3,3.4,3.4,3.3,3.4,3.6,3.6,..,3.7,..
Income share held by lowest 20%,SI.DST.FRST.20,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Paraguay,PRY,5.8,..,4.4,4,4.3,4.5,4.7,4.8,4.8,5.3,5.5,5
Income share held by lowest 20%,SI.DST.FRST.20,Peru,PER,..,3.5,4.5,4.7,4.7,4.6,4.7,5,5.2,4.8,5.8,..
Income share held by lowest 20%,SI.DST.FRST.20,Philippines,PHL,..,5.1,..,..,5.6,..,..,6.2,..,..,6.5,..
Income share held by lowest 20%,SI.DST.FRST.20,Poland,POL,..,..,7.2,7.2,7.4,8,8.3,8.2,8.6,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Portugal,PRT,..,..,6.2,6.5,6.7,6.9,7.4,7.4,7.6,6.9,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Romania,ROU,..,..,5,4.9,5.1,5.6,5.3,5.4,5.7,5.6,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Russian Federation,RUS,..,6.4,6.4,6.6,6.9,7,7.1,7.1,7.1,7.5,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Rwanda,RWA,..,5.2,6,..,..,6,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Samoa,WSM,..,..,6.8,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Sao Tome and Principe,STP,..,7.9,..,..,..,..,6.4,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Senegal,SEN,..,..,..,..,..,..,..,7.1,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Serbia,SRB,..,..,4.7,4.3,4.4,4.5,5.2,5.9,6.4,6.6,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Seychelles,SYC,..,..,5.4,..,..,..,..,7,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Sierra Leone,SLE,..,..,..,..,..,..,..,7.9,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Slovak Republic,SVK,..,..,8.3,8.4,8.5,8.7,9.4,8.8,9.5,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Slovenia,SVN,..,..,9.2,9.4,9.6,9.7,10,10.1,10.1,10.3,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,South Africa,ZAF,..,3.1,..,2.4,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Spain,ESP,7.7,6.9,5.7,5.7,5.8,5.7,6.2,6.2,6.2,6,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Sri Lanka,LKA,8.7,..,..,..,..,7.1,..,..,7.4,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,St. Lucia,LCA,..,..,..,..,..,3.1,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Sudan,SDN,..,..,..,7.8,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Sweden,SWE,..,9.3,8.1,8.4,8.2,8.1,8.3,7.7,8.1,8.2,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Switzerland,CHE,..,7.8,7.9,7.8,7.8,7.6,7.7,7.5,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Tajikistan,TJK,..,..,..,..,7.4,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Tanzania,TZA,..,6.8,..,..,..,..,..,6.9,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Thailand,THA,5.9,6.2,6.9,7.1,7.5,7.3,7.3,7.2,7.7,7.5,7.6,..
Income share held by lowest 20%,SI.DST.FRST.20,Timor-Leste,TLS,..,..,..,9.4,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Togo,TGO,..,..,..,..,5,..,..,5.8,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Tonga,TON,..,6.2,..,..,7.7,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Tunisia,TUN,5.9,6,..,..,7.8,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Turkiye,TUR,..,..,5.8,5.8,5.6,5.7,5.8,5.8,5.4,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Uganda,UGA,..,..,..,..,..,6.1,..,..,6.1,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Ukraine,UKR,..,..,10.3,10.5,10,10.1,9.8,9.9,9.7,10,..,..
Income share held by lowest 20%,SI.DST.FRST.20,United Arab Emirates,ARE,..,..,6.2,..,..,..,..,9.2,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,United Kingdom,GBR,7.1,6.7,7.7,7.5,7.5,7.4,7.5,7.3,7.3,7.6,..,..
Income share held by lowest 20%,SI.DST.FRST.20,United States,USA,5.6,5.5,5.3,5.2,5.3,5.2,5.2,5.2,5.1,5.6,6,..
Income share held by lowest 20%,SI.DST.FRST.20,Uruguay,URY,..,..,5.5,5.6,5.6,5.7,5.9,5.9,5.8,5.7,5.7,..
Income share held by lowest 20%,SI.DST.FRST.20,Uzbekistan,UZB,..,7.1,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Vanuatu,VUT,..,..,..,..,..,..,..,..,7.5,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Viet Nam,VNM,..,..,..,7.1,..,6.9,..,6.7,..,6.6,..,..
Income share held by lowest 20%,SI.DST.FRST.20,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
