Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Costa Rica,CRI,..,94.8681869506836,..,..,..,..,..,..,..,..,98.0400009155273,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Cote d'Ivoire,CIV,..,48.7407608032227,..,43.9084205627441,..,..,..,..,89.8934173583984,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,99.4499969482422,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,99.6731109619141,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,99.3600006103516,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Dominican Republic,DOM,..,..,90.8581466674805,91.7637634277344,91.9912109375,93.7784576416016,..,..,..,..,..,95.5
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ecuador,ECU,88.2987594604492,..,93.2946319580078,94.2226409912109,94.4556579589844,94.350227355957,92.8297882080078,..,..,93.6260986328125,94.4835891723633,93.9481201171875
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Egypt, Arab Rep.",EGY,..,..,72.442497253418,..,..,..,71.1682510375977,..,..,..,..,74.5
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,El Salvador,SLV,..,..,86.767578125,..,87.9698486328125,88.1417694091797,88.4827117919922,89.0085983276367,89.1379165649414,89.9845275878906,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Equatorial Guinea,GNQ,..,88.3082962036133,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Eritrea,ERI,..,..,..,..,..,..,..,76.5705184936523,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Estonia,EST,..,99.7671966552734,..,..,..,..,..,..,..,..,99.870002746582,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Eswatini,SWZ,..,81.6606979370117,..,..,..,..,..,..,..,89.2799987792969,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ethiopia,ETH,..,..,..,..,..,..,51.7711791992188,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,85.6900024414062
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Gambia, The",GMB,..,36.8177299499512,41.9500503540039,..,50.7779693603516,..,..,..,..,..,..,58.6699981689453
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Georgia,GEO,..,..,..,99.5861892700195,..,..,99.3642578125,..,..,..,..,99.5749893188477
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ghana,GHA,..,57.8974685668945,..,..,..,..,..,..,..,80.379997253418,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Guam,GUM,99.3691482543945,99.5599975585938,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Guatemala,GTM,..,..,77.0386734008789,81.2858963012695,..,..,..,80.810676574707,..,..,..,84.2699966430664
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Guinea,GIN,..,..,..,32.0038414001465,..,..,..,39.6176795959473,..,..,45.3300018310547,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Guinea-Bissau,GNB,..,41.3577690124512,..,45.5811614990234,..,..,..,..,..,..,..,53.9000015258789
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Guyana,GUY,..,..,..,85.6397323608398,..,..,..,..,..,..,..,90.0299987792969
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Haiti,HTI,..,..,..,..,..,61.691349029541,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Honduras,HND,..,..,85.4644165039062,87.1975326538086,87.9068298339844,88.9874801635742,..,87.2052383422852,88.5074310302734,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Hungary,HUN,99.0999984741211,..,..,..,..,..,..,..,..,..,99.0999984741211,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,76.3227767944336
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Indonesia,IDN,81.5198516845703,..,..,95.1162185668945,95.2179336547852,95.3769683837891,..,95.658561706543,..,95.9990081787109,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Iran, Islamic Rep.",IRN,..,..,84.6268005371094,84.7052383422852,..,85.5442504882812,..,..,..,..,..,88.9599990844727
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Iraq,IRQ,..,74.0522003173828,..,82.1999969482422,..,83.3000030517578,85.5999984741211,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Italy,ITA,..,..,..,..,..,..,..,..,99.3490982055664,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,98.4199981689453,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,99.8000030517578,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Kenya,KEN,..,82.2290802001953,..,78.733039855957,..,..,..,..,..,..,..,82.879997253418
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,99.9981918334961,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,98.8000030517578,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Kuwait,KWT,..,..,95.585823059082,..,95.6854476928711,..,96.0359497070312,96.0564727783203,..,96.4575424194336,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,99.5999984741211,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Lao PDR,LAO,..,69.583122253418,..,..,84.6610412597656,..,..,..,..,..,..,87.5199966430664
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Latvia,LVA,..,99.7465667724609,..,..,..,..,..,..,..,..,99.8899993896484,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,95.3000030517578,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Lesotho,LSO,..,86.2544326782227,..,76.6352005004883,..,..,..,..,..,..,..,82.0100021362305
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Liberia,LBR,..,..,..,..,..,..,48.3013610839844,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,99.8300018310547,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Macao SAR, China",MAC,..,..,..,..,..,96.5384902954102,..,..,..,..,97.1100006103516,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Madagascar,MDG,..,70.6861724853516,..,..,..,..,..,76.6796798706055,..,..,..,77.4800033569336
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Malawi,MWI,..,..,..,65.1453704833984,62.1435394287109,..,..,..,..,..,..,68.0800018310547
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Maldives,MDV,96.0182571411133,96.3264999389648,..,98.6101226806641,..,97.7349472045898,..,..,..,..,97.8600006103516,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Mali,MLI,..,..,..,..,33.0688896179199,..,..,35.4737701416016,..,30.7614097595215,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,94.9400024414062,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Mauritania,MRT,..,51.2076797485352,62.0687484741211,..,..,..,..,..,..,..,66.9599990844727,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Mauritius,MUS,79.8686599731445,84.303092956543,91.4900283813477,92.4747619628906,92.7076034545898,93.1578369140625,..,..,..,..,92.1500015258789,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Mexico,MEX,87.55615234375,90.5356216430664,93.9628524780273,94.5558776855469,94.472282409668,94.859619140625,94.9727783203125,95.3799133300781,..,95.2478485107422,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Moldova,MDA,..,96.6538009643555,..,99.3598937988281,..,..,..,..,..,..,99.5999984741211,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Mongolia,MNG,..,97.7688522338867,..,..,..,..,..,..,..,99.1832733154297,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,98.9800033569336,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Morocco,MAR,..,..,..,75.5861968994141,..,..,..,..,..,..,..,77.3499984741211
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Mozambique,MOZ,..,..,..,..,56.0390014648438,..,60.6554298400879,..,..,59.7796096801758,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Myanmar,MMR,..,89.9417572021484,..,..,..,75.5512008666992,..,..,89.0699462890625,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,92.25,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,71.1500015258789,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Nicaragua,NIC,..,..,..,..,82.6145477294922,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,38.0999984741211
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Nigeria,NGA,..,..,..,..,..,..,..,62.0160102844238,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Oman,OMN,..,..,..,..,93.0386123657227,..,95.5759963989258,95.6515274047852,..,..,..,97.3390579223633
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Pakistan,PAK,..,..,55.5949897766113,56.9771499633789,..,..,59.1320495605469,57.010570526123,57.9988594055176,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Palau,PLW,..,..,99.5031280517578,..,96.5937423706055,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Panama,PAN,88.7798614501953,91.8996200561523,..,..,..,..,..,95.4118118286133,95.7360763549805,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Papua New Guinea,PNG,..,57.34326171875,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Paraguay,PRY,..,..,95.0590362548828,95.0348129272461,95.5548400878906,94.6502380371094,..,94.0207977294922,93.2135314941406,94.544548034668,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Peru,PER,..,..,..,93.7079467773438,94.1623382568359,94.1736679077148,94.1496124267578,94.4082717895508,..,94.497932434082,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Philippines,PHL,93.5738983154297,92.6000595092773,96.3980026245117,..,98.1825485229492,..,..,..,96.2781677246094,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,99.8000030517578,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,96.7799987792969,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Puerto Rico,PRI,89.6224975585938,..,..,..,..,..,92.3899993896484,..,..,..,92.4000015258789,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Qatar,QAT,..,..,97.4778518676758,97.7466888427734,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,98.9000015258789,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,99.9277725219727,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Rwanda,RWA,..,64.8886032104492,..,70.8041305541992,..,..,..,73.2155914306641,..,..,75.9000015258789,..
