Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Bangladesh,BGD,1097728.5,1430125,1537318,1546522.5,1577566,1608652.5,1624223,1640967.5,1654189,1663329,1667199.5,1660982
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Barbados,BRB,2349,1923,1780,1793,1824.5,1839,1852,1880.5,1893.5,1863.5,1820,1799
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Belarus,BLR,73005.5,80218.5,48645,45819,44128.5,44383.5,45477.5,46855,47451.5,46312,45771,46033
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Belgium,BEL,67624.5,61487,61687.5,62006,62452.5,62151,61873.5,62401.5,62686,62090,61956,62875.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Belize,BLZ,1954.5,2577.5,3622,3663,3712.5,3784.5,3860.5,3910.5,3924,3903.5,3876,3863
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Benin,BEN,51326,71588,107032.5,107739,109913.5,112536,115408,118229.5,121241.5,124915.5,129309,133658.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Bermuda,BMU,379.5,339,304.5,312,310.5,309.5,325.5,342,344,332.5,321,315
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Bhutan,BTN,5253.5,6109.5,7227.5,7041.5,6879,6821.5,6883.5,6992,7080,7137.5,7168.5,7137
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Bolivia,BOL,71021.5,84782,108102.5,109052,109798,110597.5,112048,112950,113019.5,113354,114190.5,115052
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Bosnia and Herzegovina,BIH,37712.5,36924,23224.5,24091,23768.5,22326.5,20321.5,18786.5,17796,17091,16564.5,16351
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Botswana,BWA,14574,21596,22329.5,21847.5,21512.5,21585,21945,22403,22882.5,23176,23379.5,23756
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Brazil,BRA,1477803.5,1771111.5,1694442,1698093.5,1696193.5,1695487,1683344.5,1661374,1638985.5,1610045,1571533.5,1551272.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,British Virgin Islands,VGB,135,145.5,192,195.5,199.5,202,208,213.5,211.5,206,203.5,204
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Brunei Darussalam,BRN,2266.5,3282,3424,3415.5,3352,3298,3342.5,3402.5,3376.5,3352.5,3342,3279
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Bulgaria,BGR,58639,55147.5,33789,31781,29394,27916.5,30980.5,33034,31403.5,29864,29839,30455
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Burkina Faso,BFA,88159,127119.5,177985,183591,189044.5,194295,200051,206463.5,212855,219312,227203.5,235668
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Burundi,BDI,55200.5,77981.5,92665,102057.5,98512.5,94971,97602.5,103453,109637.5,116305,123543,131278.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Cabo Verde,CPV,3712,5456,6157,5954,5740.5,5616.5,5580.5,5517,5353.5,5197,5133.5,5137.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Cambodia,KHM,92666,131545,152990.5,144377.5,133556.5,134441,140791,139605,139003,140255,142028.5,143889.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Cameroon,CMR,114733.5,164075.5,225434.5,229405,234137.5,240002.5,247487,254443,260506.5,268464,278561,288832
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Canada,CAN,191299.5,203786,216659.5,212587,207613.5,206245,208681.5,211177,210572,205833.5,202441,202603
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Cayman Islands,CYM,238.5,225.5,332.5,339,341,336.5,324.5,310.5,298.5,279,267,262
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Central African Republic,CAF,27962.5,38859.5,52276.5,52602,53224.5,54935.5,56916,58984,60843,62408,63921.5,65535
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Chad,TCD,60999.5,74082.5,129670.5,137047,143216,147413,152408.5,157527,162993.5,167612.5,172440,179948
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Channel Islands,CHI,954,816,889.5,896,911,901.5,902.5,915,940,957,976.5,985
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Chile,CHL,124038,126723.5,136270.5,133626,131112,128915.5,127558.5,126751.5,126900.5,126520.5,123907,119520.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,China,CHN,12522694,10642117,8399009,8109189,7813624,7573034.5,7404615.5,7505329,7467930,7244655.5,7204943.5,7259451.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Colombia,COL,327520,382633,422132,419777,416799,414419,415451,418545.5,419627,417177,412019.5,403200.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Comoros,COM,4293,5797.5,7465.5,7648.5,7799,7914.5,7952.5,7910.5,7846,7744,7661,7754
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,"Congo, Dem. Rep.",COD,355717.5,466659.5,759328,798952.5,810590.5,818637.5,838589.5,866476.5,894110,924291,957137,988529
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,"Congo, Rep.",COG,25227.5,32676.5,45319.5,45978,46974.5,47892,48933.5,50108.5,52205.5,54759,56491,58580.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Costa Rica,CRI,27826.5,37048,40165.5,39760.5,39444.5,39009,38657,38551,38096.5,37076,36228.5,35917
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Cote d'Ivoire,CIV,120606.5,182467.5,228416,235356,244230,254792.5,264462.5,272551.5,279087.5,285756,294076.5,301983
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Croatia,HRV,32732.5,30873,24204,24471.5,24493.5,23762.5,22551,21402.5,20281,19304,18814,18541
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Cuba,CUB,112277.5,67635.5,69000.5,69062,69360,69925,70090.5,69640.5,68554,67089.5,65033,61863
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Curacao,CUW,1223.5,979.5,1242.5,1210,1154,1116.5,1102.5,1240,1334.5,1305,1322.5,1322
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Cyprus,CYP,6193.5,7837,7552,7273.5,7030,6822,6647,6499.5,6380,6284.5,6208,6178
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Czechia,CZE,75941.5,69226,50387,46422,45002.5,44998,44995,45078.5,45518,46068.5,46423.5,47530.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Denmark,DNK,36923,27621.5,35956,35488,34938.5,34490,34125,34313.5,34149.5,33473,33335,33713
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Djibouti,DJI,6014.5,7764.5,9692.5,9756.5,9812,9987.5,10319.5,10660,10969.5,11244,11416,11415
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Dominica,DMA,773,593.5,622.5,624.5,624.5,599.5,608,622,622,603,576,557.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Dominican Republic,DOM,78155.5,86296,97634.5,97177,96404.5,95114,94938.5,96023.5,96371.5,96096.5,95881,95415.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Ecuador,ECU,108779,127213,147408.5,148371.5,149304.5,150391,151512,152870.5,153987.5,154155.5,154066,153605
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,"Egypt, Arab Rep.",EGY,535209.5,736037,844782.5,847879.5,853970,867351.5,879859.5,887873,900587,914622.5,929592,942800
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,El Salvador,SLV,57497,63081,69519.5,69753,69545,69227,68400.5,66587.5,63978,60934.5,58038.5,55863
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Equatorial Guinea,GNQ,4193.5,5838.5,11406,11405,11399,11392,11394,11376.5,11339,11485.5,12041.5,13023
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Eritrea,ERI,21747,24509,34964.5,36907,38240.5,37433.5,37053.5,37460,38176.5,39604.5,41332.5,43164.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Estonia,EST,10663.5,9720,6313,6122,5900,5650,5674,5859.5,5898.5,6018,6224.5,6429.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Eswatini,SWZ,9189.5,12717,12971.5,12203,11937.5,11739.5,11749.5,11805.5,11731.5,11681,11777.5,12033.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Ethiopia,ETH,470927,639695,1047784.5,1084160,1118748,1147557.5,1179108.5,1209841,1241244,1276572.5,1301494.5,1324322.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Faroe Islands,FRO,371,316,332.5,357.5,351.5,309.5,301.5,337,335.5,348,373.5,350
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Fiji,FJI,7426.5,8953,8115.5,8045,7899.5,7710,7597,7557,7564.5,7646.5,7766.5,7878
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Finland,FIN,29230,32397.5,32314.5,31175.5,30357,29574,29167,29060,28781,28633.5,28943,29644
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,France,FRA,438398,393696,360948.5,365342,363202.5,365505.5,372031,379303,384258,380920,377708,377451
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,French Polynesia,PYF,2007,2317,2333,2237.5,2180.5,2128,2198.5,2323,2357,2338.5,2263,2187.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Gabon,GAB,9178.5,13265.5,18140,18303.5,18553.5,18865.5,19162.5,19527,19950,20370.5,20825.5,21338.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,"Gambia, The",GMB,10675,14944.5,21549.5,22133.5,22837.5,23669,24444.5,25114,25867.5,26665.5,27708,28846.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Georgia,GEO,40520,33616,23951,22969,22485.5,21768.5,20789.5,20172,19977.5,19827.5,19706.5,19738
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Germany,DEU,475937.5,456225,393217.5,398554,409860.5,409893,402709.5,399316.5,391807,381249,375872,373433
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Ghana,GHA,148376,224554,264375.5,266416,270304.5,277699.5,286957.5,298236.5,308185,315585.5,322500.5,328750.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Gibraltar,GIB,188.5,175.5,186,179.5,184,187,179,185.5,183,173,170.5,191.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Greece,GRC,75367.5,74571.5,53391.5,53188.5,52751.5,52271,52737.5,54173.5,54381,53358.5,52688,52093.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Greenland,GRL,337,361.5,428,410.5,397.5,391.5,383,368,351,340,333,335.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Grenada,GRD,892,1042.5,982.5,963,947,935,930.5,930,881.5,837,842,847.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Guam,GUM,1210,1263,1434.5,1430.5,1423.5,1407.5,1389.5,1365,1335,1324,1329,1335.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Guatemala,GTM,92957,127684,172514,175119.5,177307.5,179797.5,181341,182783.5,185428.5,186822,186563,186299
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Guinea,GIN,62169.5,80999.5,121533,124546.5,128068.5,129875,131597,134333,136482.5,138097.5,140191.5,143362
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Guinea-Bissau,GNB,9729.5,13818,17340.5,17804.5,18325,18845.5,19331.5,19855,20391.5,21046.5,21763.5,22363.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Guyana,GUY,8452.5,7035,7905,7879.5,7819,7741.5,7638.5,7677.5,7568.5,7283.5,7155.5,7078.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Haiti,HTI,67633,89866.5,108272.5,108977,109773,110411.5,111123.5,112394,112880,112457.5,112582.5,113088.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Honduras,HND,53369,73706,95931,97401.5,98954.5,100799.5,102962.5,104462,105015,105096.5,104877.5,104551.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,"Hong Kong SAR, China",HKG,46109,46187.5,42847.5,42500.5,40247.5,36069.5,32077,30269.5,28940,27202.5,26351,25979.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Hungary,HUN,70431.5,67649.5,57463,55199.5,51592,48831.5,47414,47457.5,48068.5,47860.5,47203.5,50897.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Iceland,ISL,2115,2122.5,2224.5,2199,2183.5,2152,2181.5,2219.5,2183,2148,2174,2213
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,India,IND,8338488,10146910.5,11771131.5,11833427.5,11887760,11955498,12019864,12122648.5,12278637,12353634.5,12307114,12230228
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Indonesia,IDN,1896879,2142219.5,2107870.5,2134410,2160514.5,2162664.5,2141949,2132555,2136937,2137243.5,2136917.5,2145525.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,"Iran, Islamic Rep.",IRN,500943.5,830574,612537.5,573181,559641,555411,549021.5,542950.5,540363.5,540732,544285,553409
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Iraq,IRQ,195377.5,250864.5,367209.5,375922,384745.5,394405,402820,410951,417306,422575,428950.5,439133.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Ireland,IRL,31900.5,32341,26875,27542,28576,29314.5,29831,30366,31086.5,31894.5,32253.5,32038
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Isle of Man,IMN,498.5,438.5,482,475.5,475,474,461,421.5,407,422.5,417.5,408.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Israel,ISR,42925.5,51150,56431.5,58649.5,59858.5,60831,62377,63415,64541.5,65690,67771,69005
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Italy,ITA,433437,306596,276297,274833,275219,275296.5,275879,278571.5,278757.5,275326.5,274915.5,277449.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Jamaica,JAM,25644,27126.5,28704.5,27611.5,26715.5,26518,25623.5,23779,22493.5,22404,22468,22573
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Japan,JPN,971170.5,715755.5,597034,590880.5,591526,588784.5,583842.5,583911.5,581416.5,569395,557623.5,546401
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Jordan,JOR,37202.5,49968,79566.5,87542.5,93228.5,94884,94246.5,96494.5,98744,99192,102425.5,104747
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Kazakhstan,KAZ,145548,136562.5,132698,124056.5,116665,113228.5,112169.5,111983,111572,112621,117970.5,125954.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Kenya,KEN,259157.5,355625,463552,475019.5,486981.5,502133.5,517593,532672.5,551154,568815.5,582855,597629
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Kiribati,KIR,688,905,1201.5,1226,1240,1235,1213,1178.5,1139.5,1104.5,1084,1098
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,"Korea, Dem. People's Rep.",PRK,233974,175224.5,196451,194504.5,191063,187421.5,184834.5,181129,178490.5,175650.5,171344.5,168742
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,"Korea, Rep.",KOR,462578.5,403119,330452.5,326039.5,318937,308963.5,299433,298221,286009.5,253958,233042.5,226363
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Kosovo,XKX,20453.5,18001.5,17030.5,16449,16028,15688,15449,15974,16656.5,16353,15334,14585
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Kuwait,KWT,12618.5,15364.5,19707,20050.5,19745,19934,20263.5,20765.5,21490,20833.5,20014,20869
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Kyrgyz Republic,KGZ,41893.5,50643.5,58462.5,57382,54620.5,52678,51633.5,50453,49766,50126,50808,51991.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Lao PDR,LAO,43978,55443,70266.5,70417,70457.5,70959.5,71894.5,72571,72392.5,71177,70123.5,70043.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Latvia,LVA,18806,17221,9919.5,8847.5,8260.5,8152.5,8701,9209.5,8900,8600.5,8739,8637
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Lebanon,LBN,35931,42496.5,48203.5,52264.5,52473,50677.5,49307,48219.5,47372.5,46469,45552.5,44712
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Lesotho,LSO,18901.5,23853,22746,22835,22976.5,22800.5,22416,22195,22320.5,22748,23135,23076.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Liberia,LBR,22553.5,30653,42657.5,43933.5,45365,46958.5,48634.5,50311,51921,53505,55103,57002.5
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Libya,LBY,42783.5,55341,49640,51343.5,52851.5,54213.5,55328.5,56314.5,57406,58795,60387.5,61968
"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,Liechtenstein,LIE,218.5,195.5,210.5,223,226,224,219.5,211.5,192,191.5,187.5,186
