Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uganda,UGA,46.443,48.342,59.763,60.408,61.086,61.648,62.115,62.714,62.991,62.851,62.705,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ukraine,UKR,70.0975609756098,67.6756097560976,71.159512195122,71.1865853658537,71.189512195122,71.4763414634146,71.7809756097561,71.5826829268293,71.8273170731707,71.1851219512195,69.6478048780488,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Arab Emirates,ARE,71.9,74.38,78.853,79.044,79.223,79.335,79.504,79.627,79.726,78.946,78.71,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Kingdom,GBR,75.8804878048781,77.7414634146342,81.0048780487805,81.3048780487805,80.9560975609756,81.1560975609756,81.2560975609756,81.2560975609756,81.4048780487805,80.3512195121951,80.7,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United States,USA,75.2146341463415,76.6365853658537,78.7414634146342,78.8414634146341,78.690243902439,78.5390243902439,78.5390243902439,78.6390243902439,78.7878048780488,76.9804878048781,76.3292682926829,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uruguay,URY,73.162,75.025,77.24,77.366,77.483,77.571,77.625,77.611,77.508,78.43,75.436,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uzbekistan,UZB,65.346,65.724,69.99,70.234,70.475,70.755,71.01,71.149,71.344,70.331,70.862,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vanuatu,VUT,66.675,68.966,69.534,69.465,69.513,69.65,69.71,69.795,69.877,70.299,70.449,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Venezuela, RB",VEN,71.532,72.478,73.196,72.853,73.006,72.058,71.943,71.979,72.161,71.095,70.554,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Viet Nam,VNM,69.213,72.462,73.775,73.855,73.876,73.938,73.963,73.976,74.093,75.378,73.618,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Virgin Islands (U.S.),VIR,71.2504634146341,76.619512195122,78.7170731707317,78.8682926829268,79.0170731707317,79.1682926829268,79.3682926829268,79.5195121951219,79.6682926829268,79.819512195122,80.0682926829268,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,West Bank and Gaza,PSE,67.934,70.388,74.029,72.622,74.406,74.554,74.833,74.793,75.241,74.403,73.473,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Yemen, Rep.",YEM,58.699,62.588,67.545,67.384,65.873,66.064,65.957,64.575,65.092,64.65,63.753,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zambia,ZMB,47.926,45.231,59.878,60.699,61.208,61.794,62.12,62.342,62.793,62.38,61.223,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zimbabwe,ZWE,59.426,44.686,57.458,58.846,59.591,60.306,60.709,61.414,61.292,61.124,59.253,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Africa Eastern and Southern,AFE,50.6077275337211,51.9644813247726,60.7098695610582,61.3379174832409,61.8564581403595,62.444050201953,62.9223896233502,63.3658626111831,63.7556779176533,63.313860330682,62.4545896453863,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Africa Western and Central,AFW,48.6500033905016,50.221953875359,55.673405514134,55.9222289908432,56.1958723463674,56.5816784850503,56.888445830282,57.1891392680655,57.5557955517512,57.2263727312399,56.9886567820139,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Arab World,ARB,62.9279670329527,67.2973312552373,70.1965137101307,70.4926288711295,70.7582222288211,70.9430622781923,71.4295960025113,71.6330166549463,71.8446260250446,70.9233595872331,70.814483021063,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Caribbean small states,CSS,69.431404933709,69.6093331607451,72.7209084798744,72.6808769061992,72.6102636224113,72.5605216960907,72.6008945750841,72.5836868696142,72.5234099538234,72.5792038787508,70.9962586746615,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central Europe and the Baltics,CEB,70.6563313372586,72.719724722779,76.3551629869809,76.6756236113045,76.5718777647788,76.9698114171911,76.9474426395729,76.9768226818402,77.2668446661451,76.087716844628,74.9320769722919,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Early-demographic dividend,EAR,60.8275467680032,64.4992570826455,69.065320395544,69.4849915077609,69.8712079158622,70.2163878090451,70.5384490311908,70.7948250264641,71.0147388840035,70.0286934138786,68.4660405919992,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,EAS,68.2702097598828,71.5525698270665,75.4791162580533,75.7313051135242,75.9488167254261,76.1379237487962,76.2123920164654,76.5941638140358,76.7977608621553,76.761923159442,76.3938984674492,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (excluding high income),EAP,67.1365879576351,70.5648357047778,74.6447464626621,74.9032685695441,75.1230351733187,75.3218632190617,75.3859113160495,75.801433724838,76.0020203002054,75.9360246370322,75.5432912976843,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (IDA & IBRD countries),TEA,67.0961051258348,70.6924622205943,74.6738496803997,74.9277248125601,75.1521464652061,75.3531204811651,75.4157333943935,75.8356932818659,76.0366573507797,75.9688903275997,75.5711934120901,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Euro area,EMU,75.8674113283207,78.2708354495099,81.5136267906737,81.944915915146,81.5712888246472,81.9563383126483,81.934533072359,82.0515528107846,82.3277560167223,81.5379202202808,81.7091612624959,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,ECS,72.2259182982363,73.1320898765724,76.9863779705497,77.2972046609851,77.2322450351642,77.5668781842823,77.7798730510133,77.911987231714,78.1865953998752,76.960093929662,76.6250531517707,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (excluding high income),ECA,68.6172608937264,67.6033710320653,72.0999843461511,72.2984327488753,72.5728845776421,72.8819504834875,73.3911082279521,73.5955524261838,73.8949272433323,72.2098434402938,71.4224672787838,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (IDA & IBRD countries),TEC,68.9202832810128,68.379542167384,72.6961193529707,72.9106835177885,73.1288176348978,73.4453041984172,73.8765363434964,74.0424787181956,74.3379358435459,72.6960818764773,71.8692448544197,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,European Union,EUU,74.6973268751305,77.0753168840645,80.4647937689601,80.8719823965856,80.5684394242096,80.9512974807301,80.9325986173981,81.0287289990803,81.3148579639404,80.452093051787,80.3875285216872,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fragile and conflict affected situations,FCS,53.298778900632,55.5059038051956,60.4660138869474,60.7099873553869,61.014309073599,61.2919989986991,61.6565362206611,61.9713531803634,62.2688995265103,61.7617589134804,61.2530471670404,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Heavily indebted poor countries (HIPC),HPC,49.2102059169223,52.6617541209546,60.6445607537013,61.1470730930553,61.6125477293904,62.1619619402239,62.5497604688077,62.9475759474084,63.3380569471644,62.7617201814617,62.3027853999622,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,High income,HIC,75.2611055114913,77.4502088963391,80.3434089995538,80.5989152806484,80.4840323835436,80.6424818528005,80.6822807328723,80.7690416014898,80.9842921361628,80.0808652638566,79.9239229936161,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IBRD only,IBD,65.1953765911626,68.2416312578469,72.4922093037563,72.8493885353059,73.1496969083597,73.4173751998779,73.6399129644708,73.9326481913079,74.1291154022738,73.3793146107883,72.1241925502819,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA & IBRD total,IBT,62.8608419733897,65.7045768390257,69.9110032811911,70.2364937646997,70.5234705052996,70.8049755698199,71.0422905890968,71.321107049324,71.5250955699875,70.8214615449699,69.7795281325264,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA blend,IDB,55.3581201665674,55.7800007528308,59.9596238215923,60.1279103643597,60.3602067828121,60.5636098224754,60.8771183772815,61.0773195307108,61.3315960546325,61.0062879415561,60.6802512013328,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA only,IDX,52.6505491402713,57.06333768301,63.1940957587241,63.5775127520473,63.9578892057894,64.471642932639,64.872728648715,65.277193059858,65.6417933972898,65.1059048304073,64.7477851426933,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA total,IDA,53.5405606492881,56.6358702690433,62.1103706117177,62.422434930703,62.7548967648921,63.1679348918512,63.542837464741,63.8819535428096,64.2126988843322,63.748926085736,63.4032889018113,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Late-demographic dividend,LTE,68.253417547729,71.078675285985,75.5210169032733,75.79063086071,76.0129684285383,76.2580707069883,76.4003364072994,76.7706341213864,76.9929064302121,76.7229064368563,76.3399634797957,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,LCN,67.8242017089922,71.2284362721063,74.346485387839,74.5506477009282,74.6119695820583,74.5792328754221,74.7334935009884,74.8514987823088,75.0383494699308,73.0384741705489,72.1474343340309,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean (excluding high income),LAC,67.3620541150535,70.9065124450419,74.1910639437346,74.4284919240565,74.4722652708847,74.4717518016338,74.6428227846937,74.7719810774371,74.9619968743059,72.8363033190349,71.907356144081,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & the Caribbean (IDA & IBRD countries),TLA,67.6104425497252,71.0789491788505,74.249805704993,74.4596934288446,74.5211645368618,74.4879704398703,74.6553496527333,74.7764883913037,74.9718239600748,72.927954848926,72.0749025193054,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Least developed countries: UN classification,LDC,50.7024031175748,55.7928018136001,62.7039466809435,63.1234003576263,63.4957831265039,64.0195864491196,64.4144671749539,64.8184998502238,65.1555737455538,64.6347427935937,64.2158675035077,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low & middle income,LMY,62.7220748228561,65.5362074172575,69.8182930468952,70.1479916528544,70.4391656369297,70.7247123240967,70.9664834166204,71.2506490954361,71.454671513365,70.7632367017895,69.7185016131564,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low income,LIC,49.6963466317581,53.2148124943112,60.9283520807589,61.3116057572894,61.6995184139706,62.2142411499284,62.6237139090709,62.9952039179532,63.4239909431004,62.9545325364614,62.4961095080066,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lower middle income,LMC,59.1992495413108,62.4396804277818,67.1721389210957,67.60360316224,67.9931657405397,68.3747743338225,68.6952348131656,68.9324883068667,69.1299681779679,68.5519023160901,66.9121239285529,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,MEA,65.0632720470454,69.2821780682104,72.3442426683639,72.6238633901154,72.8895160840123,73.1525218426913,73.6097428540992,73.8115171255443,73.9591150111936,72.9497683319316,72.7460552075238,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (excluding high income),MNA,64.3512466818316,68.6414974738103,71.4057468128264,71.7027790275536,71.9861891242774,72.2564883768439,72.7670011397562,72.9843734174748,73.1439185925959,72.1726969965726,71.8998757257437,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (IDA & IBRD countries),TMN,64.3200057350326,68.6233338932417,71.3759772152023,71.6923140703475,71.9585514664059,72.2301322796325,72.7432285455686,72.9633890576299,73.1193901266412,72.1463761984205,71.8811305367081,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle income,MIC,63.6725269524844,66.5532348203179,70.7222317721672,71.057847560141,71.3512061050415,71.626167717551,71.8640798770567,72.1535513315234,72.3487271280263,71.6486508652581,70.5525939301385,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,North America,NAC,75.4363062579297,76.885154425386,79.0417127626151,79.1362843199307,79.0036457097,78.8797242694941,78.8724761687345,78.9657812984215,79.1417123760336,77.4635168508573,76.9767231711531,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,OECD members,OED,74.6030747872001,76.9164285815438,79.6708027934935,79.9190094082059,79.7941399331087,79.9068720555762,79.933335373273,80.0115615546132,80.2236511884452,78.9000395367086,78.7154869155025,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Other small states,OSS,62.0460773982409,60.4329368443966,66.2121156289415,66.7096082915931,67.2888368780988,67.9055488083681,68.3772615605541,68.4962925145189,68.7711344736468,68.2555748322982,66.9896229202087,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pacific island small states,PSS,65.7030123203863,67.3039487281314,68.625773949461,68.642639894166,68.562208761319,68.8275112368945,69.1188648923584,69.2137482861639,69.2942514087701,69.3649211004034,69.1635941828432,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Post-demographic dividend,PST,75.4673650437809,77.3493836287602,80.2602154770184,80.5160128461206,80.3820254160595,80.5395097027758,80.5836865840333,80.6711212031444,80.8990735666668,80.0044580547539,79.7977140117583,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pre-demographic dividend,PRE,48.728726211776,51.4739360006522,58.3300592913712,58.7521965415578,59.1193712621413,59.5239150627753,59.9506113469282,60.3548387754098,60.7216573709725,60.2495318388733,59.87258063232,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Small states,SST,64.0460766203726,62.9101269006607,67.5956591512135,67.9450848666196,68.3472917960308,68.8076983302127,69.1806032059566,69.2689349559205,69.467199622489,69.0825725303329,67.8224389438784,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia,SAS,58.5602424226893,62.8929661464142,68.121401503545,68.6382506953563,69.1437835147163,69.609572441708,69.9792893786272,70.2534786113924,70.4727549740685,69.7483309161325,67.5791290463818,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia (IDA & IBRD),TSA,58.5602424226893,62.8929661464142,68.121401503545,68.6382506953563,69.1437835147163,69.609572441708,69.9792893786272,70.2534786113924,70.4727549740685,69.7483309161325,67.5791290463818,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,SSF,49.824307633488,51.2645448028029,58.668043004746,59.1426582019127,59.5629817000586,60.0690246731195,60.4771384571495,60.8630275388921,61.2442905189234,60.8488944244664,60.2417434631864,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (excluding high income),SSA,49.821847519093,51.2619441016462,58.6666818675623,59.1413468929509,59.5616171804581,60.0677233314774,60.4758930748584,60.8619664295261,61.2431760700969,60.8474927916025,60.2406378326655,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (IDA & IBRD countries),TSS,49.824307633488,51.2645448028029,58.668043004746,59.1426582019127,59.5629817000586,60.0690246731195,60.4771384571495,60.8630275388921,61.2442905189234,60.8488944244664,60.2417434631864,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Upper middle income,UMC,67.5775008608839,70.4669356438592,74.5164776557828,74.7774040123696,74.994212974247,75.1798618271173,75.3525578663714,75.7257552611899,75.9456236282711,75.1390035165154,74.6931575904076,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,World,WLD,65.1884065143624,67.7004016982228,71.577225864302,71.8808756745518,72.0943407098952,72.3443484475311,72.5416951661882,72.783210402702,72.9791434982166,72.2434659125782,71.3268654207617,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/18/2023,,,,,,,,,,,,,,,
